単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/5/5,22:00,22655,1313,7776,3115,103,936,1467,0,494,0,0,271,0,2197,2,4763,218,22655
2026/5/5,22:30,22046,1313,7746,3114,102,997,1443,0,495,0,0,261,0,1577,11,4754,233,22046
2026/5/5,23:00,21600,1313,7214,3114,102,973,1436,0,491,0,0,264,0,1473,14,4988,217,21599
2026/5/5,23:30,20983,1314,5928,3114,101,1007,1421,0,489,0,0,276,0,2101,8,4989,235,20983
2026/5/6,0:00,20224,1314,6024,3113,102,993,1353,0,486,0,0,279,0,2213,9,4133,206,20225
2026/5/6,0:30,19511,1313,6171,3085,102,942,1341,0,485,0,0,277,0,768,2,4820,206,19512
2026/5/6,1:00,19194,1314,6824,3021,102,951,1321,0,486,0,0,276,0,58,2,4589,251,19195
2026/5/6,1:30,19015,1315,7172,3018,102,938,1306,0,487,0,0,269,0,-431,2,4587,251,19016
2026/5/6,2:00,19045,1315,7224,3021,102,956,1303,0,487,0,0,255,0,-456,2,4581,254,19044
2026/5/6,2:30,19206,1315,7398,3018,102,952,1323,0,486,0,0,253,0,-454,6,4554,254,19207
2026/5/6,3:00,19492,1314,7718,3018,102,951,1321,0,489,0,0,249,0,-183,6,4251,255,19491
2026/5/6,3:30,19626,1314,7675,3020,101,928,1321,0,489,0,0,257,0,-87,8,4346,255,19627
2026/5/6,4:00,19731,1313,7793,3015,101,941,1316,0,488,0,0,250,0,106,7,4158,242,19730
2026/5/6,4:30,19771,1314,7899,2929,101,953,1327,0,488,0,0,244,0,317,5,3952,242,19771
2026/5/6,5:00,19474,1312,7630,2866,101,946,1344,0,487,132,0,236,0,142,3,4014,260,19473
2026/5/6,5:30,19043,1313,6843,2684,101,964,1351,0,488,577,0,214,0,-212,3,4457,260,19043
2026/5/6,6:00,18980,1313,7172,2228,101,993,1341,0,488,1163,0,185,0,-392,1,4154,233,18980
2026/5/6,6:30,19083,1314,6558,2157,101,995,1355,0,486,2046,0,207,0,-862,2,4491,233,19083
2026/5/6,7:00,19740,1314,6667,2004,101,972,1429,0,486,3106,0,176,0,-1675,2,4847,312,19741
2026/5/6,7:30,20675,1314,6542,2126,91,994,1432,0,484,4069,0,195,0,-2384,3,5497,312,20675
2026/5/6,8:00,21320,1314,6550,2193,87,921,1435,0,449,4857,86,165,0,-2185,0,5179,357,21322
2026/5/6,8:30,22122,1313,6529,2280,87,879,1435,0,447,5630,96,183,0,-2022,0,5004,356,22121
2026/5/6,9:00,22221,1314,6457,2414,87,875,1416,0,443,6458,102,142,0,-2455,0,4720,350,22221
2026/5/6,9:30,22957,1314,6238,2622,87,844,1398,0,443,7827,107,156,0,-2939,0,4617,350,22957
2026/5/6,10:00,23607,1314,6157,2739,87,870,1385,0,442,8974,111,154,0,-3260,0,4398,347,23607
2026/5/6,10:30,23972,1314,6910,2737,88,895,1369,0,444,9412,117,164,0,-4144,0,4433,349,23971
2026/5/6,11:00,24044,1314,7256,2737,87,901,1356,0,447,9439,120,160,0,-4251,0,4349,249,24044
2026/5/6,11:30,24026,1313,7221,2738,87,911,1351,0,447,9130,116,150,0,-4284,0,4705,257,24026
2026/5/6,12:00,23872,1314,7312,2736,87,969,1330,0,444,8598,114,158,0,-4220,0,4910,235,23873
2026/5/6,12:30,24109,1315,7405,2737,88,975,1322,0,444,8089,110,162,0,-3593,0,4934,231,24109
2026/5/6,13:00,24727,1314,7066,2737,88,994,1324,0,442,6753,98,157,0,-2207,0,5827,232,24727
2026/5/6,13:30,24297,1315,7266,2735,88,993,1337,0,444,4986,91,153,0,-1161,0,5908,234,24298
2026/5/6,14:00,23444,1315,6867,2736,88,989,1355,0,444,3995,79,166,0,-835,0,6087,238,23445
2026/5/6,14:30,23032,1315,6633,2732,122,1002,1355,0,444,3855,70,162,0,-991,5,6160,238,23032
2026/5/6,15:00,23912,1315,7872,2735,122,1018,1391,0,444,3869,59,163,0,-1225,6,5951,251,23912
2026/5/6,15:30,24345,1316,7774,2735,87,1017,1408,0,444,3057,45,140,0,357,1,5762,248,24346
2026/5/6,16:00,24266,1315,8013,2805,92,1012,1524,0,479,2125,0,101,0,1009,2,5505,285,24267
2026/5/6,16:30,24906,1313,8789,2825,101,1032,1553,0,481,1491,0,157,0,1088,2,5788,286,24906
2026/5/6,17:00,25485,1313,9168,2938,101,1002,1669,0,481,781,0,138,0,2793,5,4772,325,25486
2026/5/6,17:30,26171,1313,9695,3143,102,993,1715,0,481,266,0,145,0,4476,25,3487,331,26172
2026/5/6,18:00,26698,1313,10040,3143,101,994,1731,0,482,30,0,166,0,4735,24,3680,259,26698
2026/5/6,18:30,27015,1313,10078,3154,102,952,1735,0,483,0,0,142,0,4759,26,4005,267,27016
2026/5/6,19:00,26850,1312,10099,3209,101,970,1752,0,484,0,0,158,0,4912,28,3584,239,26848
2026/5/6,19:30,26528,1314,10126,3232,101,987,1748,0,485,0,0,169,0,4291,21,3801,253,26528
2026/5/6,20:00,26071,1314,10205,3300,101,955,1660,0,487,0,0,181,0,3117,23,4482,245,26070
2026/5/6,20:30,25580,1314,10243,3445,101,956,1634,0,487,0,0,188,0,3310,21,3629,251,25579
2026/5/6,21:00,25034,1314,10241,3637,102,952,1567,0,489,0,0,192,0,3464,5,2839,234,25036
2026/5/6,21:30,24292,1313,9830,3678,101,936,1560,0,489,0,0,199,0,2951,4,2994,238,24293
2026/5/6,22:00,23733,1314,9681,3685,101,958,1455,0,489,0,0,195,0,2707,2,2953,193,23733
2026/5/6,22:30,23092,1313,9581,3684,107,998,1423,0,490,0,0,198,0,1157,10,3918,213,23092
2026/5/6,23:00,22666,1314,9742,3705,101,952,1420,0,488,0,0,195,0,1134,8,3403,203,22665
2026/5/6,23:30,21836,1315,9403,3706,101,910,1401,0,488,0,0,194,0,872,9,3257,179,21835
2026/5/7,0:00,21030,1315,8692,3704,101,913,1438,0,488,0,0,156,0,286,2,3776,159,21030
2026/5/7,0:30,20186,1314,8218,3733,102,899,1444,0,485,0,0,146,0,-209,2,3855,197,20186
2026/5/7,1:00,19794,1314,8106,3735,102,920,1435,0,487,0,0,146,0,-460,2,3796,209,19792
2026/5/7,1:30,19608,1313,8367,3735,102,935,1430,0,489,0,0,150,0,-753,2,3622,217,19609
2026/5/7,2:00,19572,1312,8609,3773,103,942,1416,0,488,0,0,149,0,-897,2,3461,214,19572
2026/5/7,2:30,19770,1313,8794,3783,103,961,1413,0,487,0,0,153,0,-695,2,3242,216,19772
2026/5/7,3:00,20016,1313,8835,3783,102,946,1404,0,488,0,0,147,0,-248,2,3026,217,20015
2026/5/7,3:30,20181,1313,9118,3782,102,922,1399,0,488,0,0,148,0,102,2,2593,213,20182
2026/5/7,4:00,20369,1313,9010,3792,103,960,1401,0,487,0,0,127,0,352,3,2595,226,20369
2026/5/7,4:30,20421,1313,8856,3792,102,958,1407,0,487,0,0,122,0,489,0,2691,205,20422
2026/5/7,5:00,20522,1312,8963,3541,98,944,1408,0,487,171,0,112,0,574,3,2668,240,20521
2026/5/7,5:30,20485,1312,8546,3427,93,930,1418,0,488,809,0,112,0,571,0,2522,256,20484
2026/5/7,6:00,20845,1312,7620,3324,89,918,1431,0,488,1803,0,115,0,-120,0,3611,254,20845
2026/5/7,6:30,21480,1312,7326,3192,86,931,1468,0,485,3284,0,120,0,-872,0,3901,246,21479
2026/5/7,7:00,22671,1312,7279,3302,86,881,1505,0,486,5052,0,109,0,-1641,0,4055,245,22671
2026/5/7,7:30,23826,1311,6713,3327,87,926,1509,0,483,6792,0,100,0,-3018,0,5351,243,23824
2026/5/7,8:00,25387,1313,7436,3324,84,900,1517,0,469,8419,0,93,0,-3776,0,5383,226,25388
2026/5/7,8:30,27011,1312,7357,3134,81,917,1511,0,468,9980,0,88,0,-3789,0,5714,237,27010
2026/5/7,9:00,28257,1313,7521,2662,81,920,1472,0,464,11413,0,84,0,-3748,0,5847,227,28256
2026/5/7,9:30,28995,1314,7278,2486,80,933,1459,0,465,12655,0,83,0,-3969,1,5978,232,28995
2026/5/7,10:00,29614,1313,7183,2459,80,983,1439,0,463,13912,0,86,0,-3798,0,5257,236,29613
2026/5/7,10:30,30352,1313,7344,2450,80,1019,1423,0,464,14731,0,86,0,-4221,0,5419,245,30353
2026/5/7,11:00,30665,1312,7981,2450,71,1016,1410,0,466,14895,0,87,0,-4427,1,5162,241,30665
2026/5/7,11:30,30811,1313,8619,2474,69,1032,1398,0,466,14696,0,87,0,-4536,2,4951,241,30812
2026/5/7,12:00,30194,1312,7551,2474,63,1033,1386,0,462,14191,0,84,0,-4774,2,6179,231,30194
2026/5/7,12:30,29708,1312,7752,2475,56,1020,1384,0,463,13544,0,86,0,-4754,0,6135,235,29708
2026/5/7,13:00,30512,1313,8811,2474,55,1018,1385,0,462,12563,0,94,0,-4032,0,6143,227,30513
2026/5/7,13:30,30613,1314,9438,2528,51,1049,1405,0,464,11295,0,96,0,-3284,1,6024,232,30613
2026/5/7,14:00,30597,1314,9919,2609,52,1058,1427,0,473,9762,0,96,0,-2388,1,6035,240,30598
2026/5/7,14:30,30161,1315,9849,2814,53,1059,1435,0,467,8323,0,95,0,-1408,0,5925,234,30161
2026/5/7,15:00,29546,1313,9707,3018,52,1033,1472,0,468,7130,0,97,0,-979,8,5993,234,29546
2026/5/7,15:30,30054,1313,10217,3375,54,954,1491,0,469,6101,0,96,0,-127,0,5876,234,30053
2026/5/7,16:00,30353,1313,11255,3583,54,837,1728,0,474,4692,0,105,0,524,1,5559,227,30352
2026/5/7,16:30,30227,1313,12161,3931,54,833,1745,0,476,3116,0,103,0,1567,1,4703,224,30227
2026/5/7,17:00,29881,1313,12637,4371,53,948,1710,0,478,1693,0,109,0,2112,5,4234,218,29881
2026/5/7,17:30,29729,1313,12895,4488,53,969,1734,0,477,691,0,121,0,3059,26,3690,212,29728
2026/5/7,18:00,29869,1313,13511,4532,53,967,1780,0,479,112,0,131,0,3230,31,3520,211,29870
2026/5/7,18:30,30363,1312,14034,4608,52,995,1777,0,479,0,0,141,0,3159,30,3564,212,30363
2026/5/7,19:00,30009,1312,13972,4698,52,983,1784,0,481,0,0,149,0,2579,29,3751,218,30008
2026/5/7,19:30,29261,1312,14018,4769,52,1012,1786,0,482,0,0,143,0,1627,26,3808,226,29261
2026/5/7,20:00,28507,1313,14054,4770,53,948,1675,0,484,0,0,149,0,1306,22,3515,218,28507
2026/5/7,20:30,28034,1312,13382,4770,53,930,1649,0,484,0,0,156,0,1118,15,3934,231,28034
2026/5/7,21:00,27107,1312,13188,4770,53,958,1524,0,485,0,0,162,0,941,7,3471,238,27109
2026/5/7,21:30,26352,1312,12866,4769,53,996,1514,0,485,0,0,170,0,762,0,3178,247,26352
2026/5/7,22:00,25867,1313,12630,4771,53,985,1502,0,485,0,0,174,0,767,0,2945,242,25867
2026/5/7,22:30,25190,1313,11638,4769,53,984,1495,0,486,0,0,182,0,226,4,3785,254,25189
2026/5/7,23:00,24589,1313,11153,4770,52,961,1525,0,484,0,0,181,0,152,5,3727,267,24590
2026/5/7,23:30,23753,1312,10658,4769,52,954,1516,0,484,0,0,167,0,96,2,3483,259,23752
2026/5/8,0:00,22862,1312,9826,4770,53,938,1511,0,484,0,0,150,0,103,2,3451,261,22861
2026/5/8,0:30,21964,1313,9060,4770,53,919,1496,0,482,0,0,97,0,37,0,3442,296,21965
2026/5/8,1:00,21419,1313,8619,4768,52,957,1484,0,483,0,0,84,0,0,2,3332,323,21417
2026/5/8,1:30,21138,1312,8532,4769,52,943,1471,0,484,0,0,74,0,0,2,3174,326,21139
2026/5/8,2:00,21026,1312,8624,4768,53,949,1448,0,483,0,0,82,0,0,2,2975,329,21025
2026/5/8,2:30,21203,1313,8722,4770,53,998,1443,0,483,0,0,112,0,0,0,2982,328,21204
2026/5/8,3:00,21323,1313,8457,4770,53,981,1444,0,485,0,0,57,0,117,0,3323,323,21323
2026/5/8,3:30,21484,1312,8646,4769,53,975,1442,0,485,0,0,100,0,153,0,3231,319,21485
2026/5/8,4:00,21685,1312,8805,4770,53,937,1452,0,484,0,0,113,0,152,0,3312,296,21686
2026/5/8,4:30,21654,1312,8812,4769,53,958,1456,0,484,0,0,111,0,152,0,3269,278,21654
2026/5/8,5:00,21456,1312,8658,4769,53,964,1458,0,484,163,0,100,0,7,2,3253,236,21459
2026/5/8,5:30,21242,1312,8414,4525,53,985,1469,0,484,688,0,86,0,-3,0,2989,240,21242
2026/5/8,6:00,21627,1312,8094,4060,53,972,1456,0,485,1533,0,59,0,-651,2,4037,214,21626
2026/5/8,6:30,22500,1312,8001,4053,53,971,1455,0,482,2708,0,87,0,-1311,3,4447,240,22501
2026/5/8,7:00,23642,1311,7558,4006,53,961,1469,0,483,4291,0,108,0,-1607,1,4764,243,23641
2026/5/8,7:30,25218,1313,7699,3910,53,867,1474,0,482,5658,0,103,0,-1187,1,4633,213,25219
2026/5/8,8:00,27065,1312,7423,4140,52,741,1476,0,479,6540,0,107,0,-80,3,4659,212,27064
2026/5/8,8:30,28927,1312,7789,4314,52,742,1469,0,478,7388,0,69,0,0,3,5098,213,28927
2026/5/8,9:00,30779,1312,8702,4290,52,757,1451,0,473,7859,0,80,0,95,3,5444,260,30778
2026/5/8,9:30,31827,1313,9438,4289,52,677,1436,0,473,7771,0,60,0,808,4,5245,262,31828
2026/5/8,10:00,31183,1312,9301,4287,52,639,1420,0,471,7070,0,106,0,909,5,5331,279,31182
2026/5/8,10:30,31347,1311,9180,4289,87,707,1404,0,473,7365,0,105,0,713,13,5418,280,31345
2026/5/8,11:00,32096,1312,9594,4289,53,780,1401,0,475,7395,0,102,0,888,8,5540,259,32096
2026/5/8,11:30,31085,1312,9830,4285,53,752,1412,0,475,6394,0,116,0,1080,8,5107,261,31085
2026/5/8,12:00,30196,1312,9340,4287,87,689,1415,0,472,6633,0,131,0,-88,11,5641,267,30197
2026/5/8,12:30,29778,1313,9387,4288,52,702,1420,0,473,6721,0,136,0,-653,4,5690,244,29777
2026/5/8,13:00,31869,1313,10676,4287,75,770,1442,0,471,6916,0,173,0,-91,2,5588,247,31869
2026/5/8,13:30,31226,1313,11290,4288,52,800,1459,0,471,5446,0,176,0,0,5,5684,241,31225
2026/5/8,14:00,31337,1313,11794,4315,52,750,1475,0,470,5144,0,186,0,0,11,5593,235,31338
2026/5/8,14:30,30969,1313,12265,4358,87,576,1517,0,468,4703,0,185,0,0,4,5261,232,30969
2026/5/8,15:00,30920,1313,12780,4446,53,589,1573,0,470,4370,0,189,0,65,3,4801,268,30920
2026/5/8,15:30,31226,1313,12931,4496,53,706,1578,0,470,3643,0,201,0,432,13,5139,251,31226
2026/5/8,16:00,31406,1314,13153,4656,53,807,1726,0,475,2769,0,215,0,606,8,5357,267,31406
2026/5/8,16:30,31231,1315,13848,4741,52,820,1723,0,476,1597,0,225,0,681,10,5475,267,31230
2026/5/8,17:00,30673,1314,13522,4771,53,879,1679,0,478,721,0,247,0,1146,17,5581,266,30674
2026/5/8,17:30,30403,1313,13688,4795,53,908,1688,0,478,255,0,272,0,1219,31,5446,257,30403
2026/5/8,18:00,30385,1312,13931,4870,53,959,1723,0,479,52,0,305,0,1691,21,4734,256,30386
2026/5/8,18:30,30556,1312,14116,4868,53,958,1731,0,479,0,0,300,0,1768,22,4690,259,30556
2026/5/8,19:00,30139,1312,13444,4871,53,910,1706,0,481,0,0,327,0,1294,22,5448,270,30138
2026/5/8,19:30,29449,1313,13041,4798,52,874,1710,0,481,0,0,349,0,1276,19,5258,278,29449
2026/5/8,20:00,28650,1312,11752,4771,52,868,1708,0,483,0,0,372,0,1272,19,5785,256,28650
2026/5/8,20:30,27992,1312,11357,4770,52,877,1696,0,484,0,0,404,0,1286,14,5474,265,27991
2026/5/8,21:00,27085,1312,10488,4772,52,945,1619,0,485,0,0,432,0,1456,10,5281,232,27084
2026/5/8,21:30,26381,1312,9739,4771,52,1005,1612,0,485,0,0,436,0,1559,8,5155,247,26381
2026/5/8,22:00,25936,1312,9572,4771,53,1010,1482,0,484,0,0,442,0,1733,10,4824,243,25936
2026/5/8,22:30,25196,1313,9271,4769,52,1035,1473,0,485,0,0,437,0,1427,11,4671,252,25196
2026/5/8,23:00,24651,1312,9355,4730,53,1033,1495,0,483,0,0,381,0,1288,10,4284,227,24651
2026/5/8,23:30,23860,1313,8596,4650,52,999,1482,0,484,0,0,385,0,1257,8,4490,142,23858
2026/5/9,0:00,22909,1312,7680,4619,52,869,1375,0,476,0,0,327,0,1124,8,4829,238,22909
2026/5/9,0:30,21919,1312,6563,4620,52,883,1358,0,475,0,0,334,0,1370,0,4676,276,21919
2026/5/9,1:00,21412,1312,6129,4480,52,867,1342,0,475,0,0,372,0,1183,6,4910,286,21414
2026/5/9,1:30,21087,1312,5799,4130,52,859,1341,0,476,0,0,378,0,1366,7,5076,291,21087
2026/5/9,2:00,20917,1313,5831,3854,52,900,1326,0,477,0,0,383,0,1721,6,4756,298,20917
2026/5/9,2:30,21001,1312,6213,3783,52,852,1327,0,476,0,0,360,0,1644,4,4681,296,21000
2026/5/9,3:00,21187,1313,7147,3665,53,879,1323,0,478,0,0,393,0,957,6,4677,296,21187
2026/5/9,3:30,21241,1313,8042,3589,53,860,1324,0,478,0,0,391,0,792,4,4109,288,21243
2026/5/9,4:00,21340,1312,8103,3581,52,842,1328,0,477,0,0,396,0,996,4,3951,298,21340
2026/5/9,4:30,21323,1313,8276,3509,52,850,1326,0,477,0,0,400,0,1078,7,3752,282,21322
2026/5/9,5:00,21079,1313,8091,3363,53,831,1331,0,477,145,0,404,0,559,1,4232,279,21079
2026/5/9,5:30,20599,1313,7703,3205,52,904,1354,0,478,612,0,381,0,136,0,4203,258,20599
2026/5/9,6:00,20213,1313,6186,2961,52,984,1371,0,476,1663,0,347,0,-146,0,4789,217,20213
2026/5/9,6:30,20095,1313,6480,2873,52,1008,1371,0,473,3396,0,334,0,-1314,0,3862,247,20095
2026/5/9,7:00,20667,1312,7039,2651,52,1040,1397,0,467,5391,310,208,121,-3176,0,4028,258,20667
2026/5/9,7:30,22010,1313,6964,2554,51,985,1402,0,466,6296,1851,115,189,-3008,1,4619,250,22008
2026/5/9,8:00,22790,1314,5816,2500,51,909,1403,0,429,7885,2419,145,170,-2046,1,4108,274,22789
2026/5/9,8:30,23914,1314,6265,2492,51,877,1399,0,428,8658,2935,127,150,-2397,1,4425,274,23914
2026/5/9,9:00,24448,1314,6022,2467,51,858,1375,0,427,9514,2829,140,154,-2919,1,4932,267,24449
2026/5/9,9:30,24721,1314,6007,2465,51,764,1349,0,426,10192,3313,77,168,-3086,1,4898,261,24719
2026/5/9,10:00,24935,1314,5769,2472,52,678,1340,0,419,10913,3717,84,149,-3290,1,4954,230,24936
2026/5/9,10:30,25610,1313,5886,2472,52,640,1329,0,420,12226,3553,83,143,-4077,1,5034,231,25610
2026/5/9,11:00,25875,1313,6065,2472,53,675,1294,0,421,12339,3994,51,167,-4248,1,5190,248,25874
2026/5/9,11:30,26110,1313,5798,2472,53,631,1276,0,420,12698,4017,27,178,-4085,1,5255,251,26110
2026/5/9,12:00,25977,1313,5957,2472,53,619,1280,0,419,12543,4134,53,148,-4263,1,5296,234,25977
2026/5/9,12:30,25711,1313,5872,2472,53,659,1279,0,419,12546,3772,35,167,-4365,1,5194,234,25712
2026/5/9,13:00,25920,1313,6318,2474,52,645,1274,0,417,11911,3700,48,168,-4019,1,5259,227,25920
2026/5/9,13:30,25499,1313,6078,2539,52,638,1285,0,418,11349,2957,62,174,-3665,1,5203,226,25499
2026/5/9,14:00,25030,1313,6331,2653,52,656,1276,0,419,9854,3038,72,193,-3083,1,5277,210,25031
2026/5/9,14:30,24996,1314,5724,2881,52,686,1270,0,418,9219,2372,113,171,-2665,5,5767,212,24996
2026/5/9,15:00,24857,1313,6016,3218,52,751,1265,0,417,8322,1628,210,118,-2711,9,5763,233,24858
2026/5/9,15:30,24679,1313,6383,3638,52,702,1275,0,419,7098,787,290,0,-1856,0,5138,227,24679
2026/5/9,16:00,25070,1313,6947,3671,52,723,1338,0,456,5777,0,273,0,-840,2,5118,242,25072
2026/5/9,16:30,25061,1313,7935,3680,52,746,1369,0,461,3660,0,308,0,752,5,4540,241,25062
2026/5/9,17:00,25387,1312,8706,3763,52,725,1569,0,459,1976,0,318,0,1851,6,4397,253,25387
2026/5/9,17:30,25927,1312,9042,3849,52,739,1612,0,461,837,0,379,0,2966,20,4403,254,25926
2026/5/9,18:00,26179,1311,9127,4091,52,762,1622,0,462,146,0,376,0,3346,20,4609,256,26180
2026/5/9,18:30,26926,1311,9650,4129,52,783,1624,0,462,0,0,373,0,3650,26,4598,269,26927
2026/5/9,19:00,27006,1311,9985,4128,52,814,1634,0,464,0,0,354,0,3436,27,4525,274,27004
2026/5/9,19:30,26607,1311,9872,4132,52,777,1641,0,464,0,0,320,0,3070,28,4659,281,26607
2026/5/9,20:00,26077,1311,9393,4131,52,753,1626,0,465,0,0,292,0,3154,22,4608,271,26078
2026/5/9,20:30,25576,1311,9162,4130,51,757,1609,0,465,0,0,262,0,3021,17,4513,278,25576
2026/5/9,21:00,24872,1311,9083,4131,52,758,1627,0,466,0,0,262,0,2629,4,4289,259,24871
2026/5/9,21:30,24149,1311,8675,4131,51,765,1615,0,466,0,0,257,0,2000,2,4603,273,24149
2026/5/9,22:00,23731,1311,8996,4129,51,758,1369,0,465,0,0,257,0,1644,0,4489,262,23731
2026/5/9,22:30,23121,1311,8728,4129,52,776,1351,0,465,0,0,227,0,1379,10,4416,277,23121
2026/5/9,23:00,22853,1311,8579,4129,52,771,1355,0,464,0,0,269,0,1194,9,4488,231,22852
2026/5/9,23:30,22106,1311,8320,4129,52,783,1348,0,464,0,0,275,0,937,2,4274,213,22108
2026/5/10,0:00,21365,1312,7743,4129,52,766,1301,0,462,0,0,262,0,726,2,4456,155,21366
2026/5/10,0:30,20516,1312,6726,4131,52,770,1279,0,462,0,0,260,0,336,0,4995,194,20517
2026/5/10,1:00,20284,1313,6462,4115,52,815,1269,0,463,0,0,261,0,270,0,5066,197,20283
2026/5/10,1:30,20046,1313,6543,3976,53,787,1269,0,463,0,0,256,0,320,0,4862,204,20046
2026/5/10,2:00,19956,1313,6764,3745,54,812,1293,0,463,0,0,246,0,465,5,4589,208,19957
2026/5/10,2:30,20121,1312,6823,3645,53,816,1308,0,463,0,0,236,0,729,1,4528,206,20120
2026/5/10,3:00,20408,1312,7117,3421,53,826,1307,0,464,0,0,215,0,999,1,4483,210,20408
2026/5/10,3:30,20600,1311,7278,3357,54,805,1306,0,464,0,0,233,0,1098,0,4496,199,20601
2026/5/10,4:00,20741,1311,7291,3355,54,812,1320,0,464,0,0,242,0,1057,2,4620,213,20741
2026/5/10,4:30,20695,1312,7394,3322,54,829,1326,0,464,0,0,233,0,974,2,4595,189,20694
2026/5/10,5:00,20511,1312,7183,3142,54,834,1317,0,463,228,0,228,0,599,0,4943,210,20513
2026/5/10,5:30,20056,1312,6427,2852,54,833,1330,0,463,1074,0,207,0,409,1,4896,198,20056
2026/5/10,6:00,19727,1312,6290,2667,54,822,1342,0,460,2381,0,181,0,96,2,3982,139,19728
2026/5/10,6:30,19682,1312,5964,2644,54,782,1349,0,456,4080,191,126,0,-1076,2,3743,247,19683
2026/5/10,7:00,20108,1312,6953,2522,54,797,1364,0,453,4883,1488,0,136,-1809,0,3256,323,20108
2026/5/10,7:30,21634,1312,5863,2512,54,787,1366,0,454,6601,1903,32,80,-2921,1,5263,310,21634
2026/5/10,8:00,21573,1312,5799,2474,54,727,1363,0,420,6616,3801,40,92,-2814,1,5244,338,21574
2026/5/10,8:30,22208,1311,5681,2448,54,697,1356,0,419,7705,4430,6,103,-2934,1,5131,334,22209
2026/5/10,9:00,23029,1311,5646,2443,54,686,1319,0,418,8840,4874,0,157,-3044,1,5035,319,23028
2026/5/10,9:30,23664,1312,5382,2442,54,688,1290,0,417,10109,4933,17,60,-3456,1,5093,316,23665
2026/5/10,10:00,24057,1312,5720,2442,54,666,1264,0,415,10623,5385,0,131,-3736,1,5002,295,24058
2026/5/10,10:30,24344,1311,5677,2444,54,666,1249,0,416,11164,5434,0,197,-3984,1,5048,298,24344
2026/5/10,11:00,24568,1311,6085,2445,55,704,1250,0,416,11233,5707,0,110,-4271,1,5075,266,24570
2026/5/10,11:30,24784,1311,6209,2444,54,658,1234,0,415,11540,5457,0,97,-4337,1,4992,263,24784
2026/5/10,12:00,24879,1312,6223,2447,54,642,1233,0,416,11909,4845,0,138,-4546,1,4951,237,24879
2026/5/10,12:30,24601,1312,6330,2473,54,647,1226,0,417,11575,4674,38,36,-4765,3,5054,238,24602
2026/5/10,13:00,24573,1312,6299,2508,54,676,1233,0,416,11399,4167,16,71,-4666,1,5092,233,24573
2026/5/10,13:30,24555,1312,6043,2522,54,688,1252,0,417,11797,2688,67,18,-4945,1,5122,227,24557
2026/5/10,14:00,24223,1312,6259,2637,53,728,1241,0,417,11405,1721,65,15,-5209,1,5087,226,24222
2026/5/10,14:30,23925,1313,6638,2858,54,736,1242,0,418,10093,1513,58,13,-4835,1,5121,228,23925
2026/5/10,15:00,24026,1313,6599,3231,54,736,1249,0,419,8608,1285,92,7,-4338,5,5822,235,24025
2026/5/10,15:30,24095,1313,6985,3367,54,729,1255,0,418,6907,1035,58,4,-3059,0,5828,239,24094
2026/5/10,16:00,24583,1312,7297,3529,54,745,1342,0,451,5814,0,65,0,-2070,0,5785,259,24583
2026/5/10,16:30,24743,1312,7694,3664,55,774,1386,0,456,3762,0,56,0,-430,0,5754,261,24744
2026/5/10,17:00,25138,1313,7990,3791,54,799,1596,0,457,2043,0,53,0,1363,1,5372,307,25139
2026/5/10,17:30,25774,1312,8823,3907,54,804,1621,0,459,877,0,89,0,2200,17,5300,310,25773
2026/5/10,18:00,26100,1311,9166,4126,54,806,1714,0,461,159,0,93,0,3268,20,4589,332,26099
2026/5/10,18:30,26813,1311,9185,4129,53,811,1731,0,461,0,0,95,0,3976,24,4700,336,26812
2026/5/10,19:00,26883,1311,9401,4129,54,835,1700,0,462,0,0,108,0,4029,23,4504,328,26884
2026/5/10,19:30,26573,1311,9717,4131,54,829,1709,0,462,0,0,111,0,3691,25,4201,333,26574
2026/5/10,20:00,26090,1311,9799,4129,54,821,1642,0,464,0,0,125,0,3258,21,4185,281,26090
2026/5/10,20:30,25612,1311,9916,4129,54,809,1627,0,465,0,0,141,0,2697,19,4151,292,25611
2026/5/10,21:00,25035,1312,9905,4128,54,808,1600,0,463,0,0,151,0,1950,10,4415,240,25036
2026/5/10,21:30,24305,1311,9143,4130,54,803,1578,0,462,0,0,169,0,1631,4,4801,219,24305
2026/5/10,22:00,23806,1311,9144,4131,54,786,1359,0,462,0,0,181,0,1496,3,4683,197,23807
2026/5/10,22:30,23045,1313,8535,4129,53,773,1348,0,462,0,0,179,0,1176,3,4859,215,23045
2026/5/10,23:00,22662,1312,8496,4170,54,783,1335,0,462,0,0,203,0,887,4,4747,210,22663
2026/5/10,23:30,21839,1312,7874,4213,54,771,1326,0,462,0,0,194,0,900,3,4596,133,21838
2026/5/11,0:00,21231,1312,7848,3932,54,782,1295,0,452,0,0,226,0,878,1,4306,145,21231
2026/5/11,0:30,20368,1313,7655,3806,54,782,1279,0,452,0,0,187,0,494,0,4168,178,20368
2026/5/11,1:00,20076,1313,7720,3799,53,791,1262,0,453,0,0,196,0,256,0,4050,185,20078
2026/5/11,1:30,19835,1312,7571,3802,53,814,1258,0,452,0,0,216,0,88,0,4084,183,19833
2026/5/11,2:00,19971,1312,8194,3801,53,791,1255,0,453,0,0,216,0,151,0,3485,260,19971
