単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/05/01,13:30,11912,0,2522,1806,0,100,0,1698,2,512,0,5796,0,162,0,-1484,2,590,206,11912
2026/05/01,14:00,11946,0,2362,1806,0,98,0,1694,2,506,0,5332,0,184,0,-1524,4,1274,208,11946
2026/05/01,14:30,11948,0,2568,1808,0,100,0,1732,2,512,0,5220,0,192,0,-1074,0,672,216,11948
2026/05/01,15:00,11668,0,3188,1808,0,96,0,1798,0,508,0,4388,0,198,0,-912,6,378,212,11668
2026/05/01,15:30,11698,0,3296,1806,0,94,0,1828,2,516,0,3680,0,218,0,-474,2,522,208,11698
2026/05/01,16:00,11556,0,3766,1806,0,94,0,1862,2,508,0,2794,0,204,0,-134,8,422,224,11556
2026/05/01,16:30,11440,0,4278,1804,0,96,0,1838,2,520,0,1782,0,224,0,68,18,574,236,11440
2026/05/01,17:00,11302,0,4294,1806,0,102,0,1962,2,506,0,832,0,240,0,300,16,1004,238,11302
2026/05/01,17:30,11460,0,4458,1808,0,106,0,2064,2,510,0,310,0,232,0,464,22,1242,242,11460
2026/05/01,18:00,11570,0,4456,1800,0,112,0,2100,2,510,0,52,0,232,0,778,28,1256,244,11570
2026/05/01,18:30,11718,0,4450,1794,0,120,0,2106,0,518,0,8,0,238,0,930,22,1290,242,11718
2026/05/01,19:00,11618,0,4154,1810,0,118,0,2112,2,512,0,0,0,252,0,988,16,1406,248,11618
2026/05/01,19:30,11560,0,4264,1864,0,118,0,2130,2,518,0,0,0,250,0,964,16,1182,252,11560
2026/05/01,20:00,11220,0,4016,1874,0,118,0,2122,2,512,0,0,0,256,0,818,14,1238,250,11220
2026/05/01,20:30,11070,0,4016,1878,0,118,0,2138,2,516,0,0,0,260,0,742,6,1144,250,11070
2026/05/01,21:00,10856,0,3908,1878,0,118,0,2126,2,510,0,0,0,272,0,852,10,928,252,10856
2026/05/01,21:30,10652,0,3936,1878,0,120,0,2126,2,520,0,0,0,246,0,724,10,844,246,10652
2026/05/01,22:00,10388,0,3554,1878,0,118,0,2124,0,514,0,0,0,228,0,580,10,1132,250,10388
2026/05/01,22:30,10056,0,3430,1878,0,120,0,2084,2,518,0,0,0,230,0,546,6,998,244,10056
2026/05/01,23:00,10058,0,3454,1872,0,120,0,2080,2,512,0,0,0,230,0,450,8,1094,236,10058
2026/05/01,23:30,9756,0,3260,1878,0,122,0,2026,2,516,0,0,0,212,0,424,0,1076,240,9756
2026/05/02,00:00,9434,0,3222,1878,0,122,0,1866,2,510,0,0,0,230,0,370,0,996,238,9434
2026/05/02,00:30,9152,0,3220,1878,0,122,0,1866,2,520,0,0,0,226,0,574,2,500,242,9152
2026/05/02,01:00,8904,0,2584,1876,0,122,0,1864,2,510,0,0,0,222,0,480,2,1004,238,8904
2026/05/02,01:30,8864,0,2348,1876,0,124,0,1874,0,518,0,0,0,224,0,528,4,1132,236,8864
2026/05/02,02:00,8960,0,2262,1874,0,122,0,1836,2,512,0,0,0,206,0,460,2,1448,236,8960
2026/05/02,02:30,9146,0,2324,1880,0,124,0,1816,2,518,0,0,0,192,0,490,0,1566,234,9146
2026/05/02,03:00,9384,0,2238,1876,0,122,0,1806,2,514,0,0,0,196,0,564,2,1832,232,9384
2026/05/02,03:30,9444,0,2454,1876,0,124,0,1790,2,520,0,0,0,198,0,694,4,1558,224,9444
2026/05/02,04:00,9500,0,2344,1822,0,128,0,1800,2,514,0,0,0,226,0,876,0,1558,230,9500
2026/05/02,04:30,9556,0,2820,1652,0,122,0,1806,2,514,0,0,0,234,0,960,4,1218,224,9556
2026/05/02,05:00,9602,0,2934,1534,0,126,0,1830,2,510,0,44,0,230,0,972,4,1200,216,9602
2026/05/02,05:30,9154,0,2810,1368,0,124,0,1834,0,512,0,466,0,224,0,292,2,1310,212,9154
2026/05/02,06:00,9286,0,2732,1210,0,124,0,1826,2,510,0,1420,0,202,0,-114,2,1150,222,9286
2026/05/02,06:30,9102,0,2272,1046,0,118,0,1784,2,510,0,2688,0,194,0,-1098,0,1366,220,9102
2026/05/02,07:00,9312,0,2358,940,0,110,0,1802,2,510,0,4104,0,186,0,-1528,2,604,222,9312
2026/05/02,07:30,9424,0,2284,864,0,108,0,1788,2,512,0,5406,0,164,0,-2186,0,262,220,9424
2026/05/02,08:00,9790,0,2296,852,0,102,0,1800,2,508,0,6504,267,152,0,-2648,2,-2,222,9790
2026/05/02,08:30,9910,0,2186,798,0,94,0,1764,2,512,0,7578,306,152,0,-2892,6,-508,218,9910
2026/05/02,09:00,10078,0,2012,796,0,90,11,1758,2,492,9,8366,336,148,0,-3354,0,-456,224,10078
2026/05/02,09:30,10080,0,2236,800,0,92,11,1752,2,492,16,8256,1028,140,3,-3696,4,-226,228,10080
2026/05/02,10:00,10248,0,2316,798,0,88,11,1836,2,490,16,8510,1121,156,5,-3762,2,-410,222,10248
2026/05/02,10:30,10076,0,2338,800,0,86,11,1886,0,488,16,8186,1627,158,8,-3742,6,-350,220,10076
2026/05/02,11:00,10172,0,2466,828,0,88,11,1896,2,490,16,8132,1748,146,8,-3742,4,-358,220,10172
2026/05/02,11:30,10054,0,2374,840,0,84,11,1790,2,492,16,8220,1696,116,8,-3712,4,-378,222,10054
2026/05/02,12:00,10154,0,2534,880,0,88,11,1788,2,490,16,8228,1676,124,4,-3748,4,-458,222,10154
2026/05/02,12:30,9968,0,2444,864,0,88,11,1790,2,486,15,8302,1428,126,4,-3708,4,-648,218,9968
2026/05/02,13:00,10250,0,2102,780,0,84,11,1900,0,488,14,8926,492,132,0,-3478,0,-904,220,10250
2026/05/02,13:30,9970,0,2272,812,0,90,11,1884,2,490,14,8252,325,124,0,-3644,6,-534,216,9970
2026/05/02,14:00,9978,0,2550,1012,0,90,0,1924,2,498,0,7286,285,116,0,-3674,6,-48,216,9978
2026/05/02,14:30,9856,0,2576,1072,0,100,0,1922,2,508,0,6256,252,122,0,-3406,10,480,214,9856
2026/05/02,15:00,9788,0,2630,1114,0,100,0,1950,2,508,0,4996,204,118,0,-2406,6,556,214,9788
2026/05/02,15:30,9664,0,2916,1114,0,100,0,1994,0,512,0,3542,144,100,0,-1610,4,776,216,9664
2026/05/02,16:00,9700,0,3100,1114,0,102,0,2030,2,508,0,2306,0,82,0,-276,2,516,214,9700
2026/05/02,16:30,9564,0,3240,1182,0,108,0,2066,2,514,0,1382,0,70,0,178,6,604,212,9564
2026/05/02,17:00,9900,0,3916,1346,0,122,0,2098,2,504,0,658,0,56,0,300,6,680,212,9900
2026/05/02,17:30,10150,0,3958,1472,0,122,0,2108,2,512,0,254,0,40,0,1096,12,360,214,10150
2026/05/02,18:00,10412,0,3764,1490,0,118,0,2160,2,502,0,42,0,40,0,1526,14,550,204,10412
2026/05/02,18:30,10550,0,3384,1492,0,122,0,2166,2,512,0,0,0,44,0,2176,14,430,208,10550
2026/05/02,19:00,10576,0,3136,1496,0,124,0,2170,2,508,0,0,0,40,0,2490,28,378,204,10576
2026/05/02,19:30,10312,0,2852,1494,0,122,0,2162,0,520,0,0,0,40,0,2416,22,480,204,10312
2026/05/02,20:00,10322,0,2704,1498,0,122,0,2166,2,508,0,0,0,32,0,2410,20,656,204,10322
2026/05/02,20:30,10152,0,2714,1496,0,122,0,2154,2,514,0,0,0,36,0,2150,24,738,202,10152
2026/05/02,21:00,9836,0,2708,1660,0,126,0,2140,2,508,0,0,0,28,0,1852,18,588,206,9836
2026/05/02,21:30,9702,0,2724,1866,0,124,0,2138,2,514,0,0,0,24,0,1480,10,618,202,9702
2026/05/02,22:00,9310,0,2660,1840,0,124,0,2118,2,514,0,0,0,16,0,1152,4,674,206,9310
2026/05/02,22:30,9280,0,2630,1618,0,138,0,2104,2,518,0,0,0,18,0,1346,4,694,208,9280
2026/05/02,23:00,9218,0,2684,1516,0,140,0,2096,2,510,0,0,0,16,0,1526,2,518,208,9218
2026/05/02,23:30,8922,0,2576,1490,0,140,0,2084,2,516,0,0,0,20,0,1440,2,446,206,8922
2026/05/03,00:00,8786,0,2678,1498,0,124,0,2052,2,514,0,0,0,12,0,1208,2,488,208,8786
2026/05/03,00:30,8300,0,2834,1658,0,124,0,2028,2,514,0,0,0,14,0,140,4,778,204,8300
2026/05/03,01:00,8372,0,2826,1856,0,118,0,2066,2,512,0,0,0,6,0,62,0,720,204,8372
2026/05/03,01:30,8234,0,2562,1876,0,120,0,2070,2,514,0,0,0,6,0,172,4,704,204,8234
2026/05/03,02:00,8402,0,2758,1878,0,124,0,2078,0,510,0,0,0,4,0,176,4,662,208,8402
2026/05/03,02:30,8552,0,2786,1882,0,124,0,2062,2,516,0,0,0,6,0,170,2,798,204,8552
2026/05/03,03:00,8624,0,2878,1882,0,124,0,2074,2,510,0,0,0,6,0,176,6,758,208,8624
2026/05/03,03:30,8904,0,3068,1876,0,126,0,2064,2,516,0,0,0,8,0,176,4,858,206,8904
2026/05/03,04:00,8910,0,3080,1874,0,124,0,2040,2,502,0,0,0,12,0,326,4,734,212,8910
2026/05/03,04:30,9038,0,3086,1876,0,124,0,2032,2,508,0,0,0,10,0,398,12,770,220,9038
2026/05/03,05:00,8930,0,2984,1878,0,126,0,2044,2,506,0,26,0,8,0,424,8,708,216,8930
2026/05/03,05:30,8610,0,2730,1872,0,124,0,2026,0,512,0,196,0,14,0,130,4,790,212,8610
2026/05/03,06:00,8340,0,2136,1832,0,120,0,1976,2,504,0,620,0,16,0,-58,0,1034,158,8340
2026/05/03,06:30,8274,0,2390,1724,0,112,0,1960,2,506,0,1376,0,10,0,-776,6,808,156,8274
2026/05/03,07:00,8432,0,3084,1542,0,110,0,1956,2,500,0,1732,0,14,0,-1308,4,640,156,8432
2026/05/03,07:30,8638,0,2718,1508,0,106,0,1944,2,506,0,2416,0,28,0,-1388,4,636,158,8638
2026/05/03,08:00,8876,0,2692,1484,0,108,0,1954,2,498,0,2996,0,32,0,-1736,2,684,160,8876
2026/05/03,08:30,9148,0,3174,1450,0,110,0,1926,2,504,0,3094,0,30,0,-1742,6,434,160,9148
2026/05/03,09:00,9276,0,2844,1442,0,112,0,1914,2,500,0,3416,0,28,0,-1002,4,-144,160,9276
2026/05/03,09:30,9310,0,2838,1442,0,110,0,1808,0,496,0,4034,0,26,0,-950,8,-660,158,9310
2026/05/03,10:00,9402,0,2254,1482,0,110,0,1798,2,496,0,4840,0,54,0,-982,4,-818,162,9402
2026/05/03,10:30,9362,0,2700,1488,0,108,0,1802,2,500,0,4850,0,42,0,-980,4,-1314,160,9362
2026/05/03,11:00,9318,0,2652,1488,0,112,0,1792,2,496,0,4426,0,60,0,-976,6,-902,162,9318
2026/05/03,11:30,9694,0,2714,1496,0,120,0,1768,2,502,0,4470,0,68,0,-978,10,-638,160,9694
2026/05/03,12:00,9538,0,3004,1496,0,122,0,1758,2,498,0,3324,0,98,0,-608,8,-326,162,9538
2026/05/03,12:30,9590,0,3178,1498,0,124,0,1762,0,502,0,2332,0,104,0,-192,8,116,158,9590
2026/05/03,13:00,9524,0,2858,1496,0,124,0,1774,2,494,0,2118,0,112,0,268,8,114,156,9524
2026/05/03,13:30,9492,0,2216,1496,0,122,0,1774,2,498,0,2262,0,120,0,-318,4,1158,158,9492
2026/05/03,14:00,9442,0,2536,1706,0,124,0,1778,2,492,0,1618,0,132,0,-718,4,1614,154,9442
2026/05/03,14:30,9434,0,2560,1868,0,122,0,1782,2,502,0,1142,0,134,0,-712,6,1872,156,9434
2026/05/03,15:00,9542,0,2998,1876,0,124,0,1814,2,494,0,666,0,122,0,46,10,1234,156,9542
2026/05/03,15:30,9580,0,3422,1874,0,124,0,1822,2,500,0,458,0,112,0,500,12,600,154,9580
2026/05/03,16:00,9840,0,3866,1878,0,122,0,1842,2,498,0,274,0,114,0,672,8,408,156,9840
2026/05/03,16:30,10034,0,4298,1874,0,122,0,1854,0,506,0,174,0,108,0,848,4,88,158,10034
2026/05/03,17:00,10328,0,4472,1878,0,122,0,1980,2,498,0,70,0,108,0,760,4,276,158,10328
2026/05/03,17:30,10434,0,4520,1874,0,124,0,2016,2,506,0,24,0,100,0,724,14,368,162,10434
2026/05/03,18:00,10656,0,4584,1874,0,134,0,2102,2,498,0,10,0,100,0,836,18,342,156,10656
2026/05/03,18:30,10578,0,4456,1880,0,138,0,2128,2,502,0,0,0,102,0,738,16,462,154,10578
2026/05/03,19:00,10522,0,4386,1876,0,134,0,2138,2,502,0,0,0,104,0,724,18,470,168,10522
2026/05/03,19:30,10454,0,4346,1876,0,118,0,2118,2,514,0,0,0,110,0,784,16,398,172,10454
2026/05/03,20:00,10368,0,4282,1878,0,122,0,2152,2,504,0,0,0,110,0,698,10,416,194,10368
2026/05/03,20:30,10100,0,3846,1876,0,122,0,2152,2,512,0,0,0,110,0,844,12,432,192,10100
2026/05/03,21:00,9986,0,3418,1868,0,122,0,2172,2,508,0,0,0,106,0,1042,8,536,204,9986
2026/05/03,21:30,9740,0,3456,1738,0,120,0,2152,0,510,0,0,0,114,0,1040,8,398,204,9740
2026/05/03,22:00,9656,0,3300,1534,0,122,0,2112,2,506,0,0,0,112,0,1040,2,710,216,9656
2026/05/03,22:30,9330,0,3020,1502,0,122,0,2076,2,514,0,0,0,124,0,1026,2,722,220,9330
2026/05/03,23:00,9372,0,2920,1510,0,122,0,2046,2,508,0,0,0,122,0,1142,2,774,224,9372
2026/05/03,23:30,9134,0,2692,1508,0,122,0,2036,2,512,0,0,0,116,0,1152,2,752,240,9134
2026/05/04,00:00,8874,0,2750,1508,0,120,0,2030,2,508,0,0,0,118,0,762,0,828,248,8874
2026/05/04,00:30,8598,0,2526,1506,0,126,0,2034,2,508,0,0,0,116,0,776,0,788,216,8598
2026/05/04,01:00,8396,0,2294,1488,0,124,0,2044,2,504,0,0,0,118,0,890,2,708,222,8396
2026/05/04,01:30,8376,0,2260,1374,0,120,0,2020,2,504,0,0,0,152,0,984,2,736,222,8376
2026/05/04,02:00,8588,0,2354,1148,0,120,0,2006,0,502,0,0,0,156,0,1070,0,1022,210,8588
2026/05/04,02:30,8648,0,2274,1124,0,120,0,1970,2,512,0,0,0,164,0,1088,0,1208,186,8648
2026/05/04,03:00,8828,0,2240,1124,0,122,0,1946,2,504,0,0,0,164,0,1206,0,1346,174,8828
2026/05/04,03:30,9054,0,2458,1118,0,120,0,1904,2,512,0,0,0,148,0,1264,0,1370,158,9054
2026/05/04,04:00,8986,0,2716,1126,0,122,0,1910,2,506,0,0,0,152,0,1294,2,1026,130,8986
2026/05/04,04:30,9076,0,2638,1126,0,124,0,1886,2,514,0,0,0,158,0,1486,2,1018,122,9076
2026/05/04,05:00,8932,0,2932,1136,0,122,0,1836,0,508,0,8,0,168,0,1312,8,816,86,8932
2026/05/04,05:30,8780,0,2828,1250,0,124,0,1806,2,512,0,46,0,160,0,1104,4,868,76,8780
2026/05/04,06:00,8546,0,2880,1414,0,124,0,1770,2,510,0,190,0,176,0,694,6,708,72,8546
2026/05/04,06:30,8510,0,2396,1382,0,124,0,1724,2,512,0,486,0,146,0,100,2,1568,68,8510
2026/05/04,07:00,8566,0,2800,1252,0,110,0,1648,2,506,0,1148,0,148,0,-188,4,1074,62,8566
2026/05/04,07:30,8802,0,2646,1228,0,110,0,1624,2,512,0,1888,0,164,0,-186,4,746,64,8802
2026/05/04,08:00,9014,0,2518,992,0,108,0,1598,2,508,0,3050,79,148,18,-412,4,436,62,9014
2026/05/04,08:30,9450,0,2466,762,0,106,0,1556,0,490,0,4714,138,126,18,-1196,2,360,64,9450
2026/05/04,09:00,9656,0,2468,744,0,104,11,1562,2,484,21,5208,151,148,19,-1602,8,468,62,9656
2026/05/04,09:30,9810,0,2330,776,0,108,11,1566,2,488,21,5680,164,160,20,-2030,10,652,68,9810
2026/05/04,10:00,10140,0,2108,922,0,98,11,1546,2,478,21,6616,214,170,20,-2916,0,1048,68,10140
2026/05/04,10:30,9936,0,2240,788,0,92,11,1538,2,486,20,7258,235,166,21,-3286,8,576,68,9936
2026/05/04,11:00,10046,0,2676,922,0,92,11,1532,2,482,21,7416,485,178,22,-3580,8,252,66,10046
2026/05/04,11:30,9964,0,2306,1084,0,90,11,1524,2,484,21,7722,238,164,23,-3506,4,22,68,9964
2026/05/04,12:00,9826,0,2454,892,0,92,11,1526,0,484,21,7344,211,156,24,-3508,8,312,66,9826
2026/05/04,12:30,9512,0,2514,1042,0,92,11,1502,2,484,21,6888,209,156,26,-3176,2,-58,64,9512
2026/05/04,13:00,9566,0,2746,1112,0,92,11,1526,2,484,21,5958,167,156,25,-3028,10,446,62,9566
2026/05/04,13:30,9432,0,2530,1108,0,92,11,1534,2,482,21,5094,131,156,27,-2202,0,574,62,9432
2026/05/04,14:00,9622,0,2724,1114,0,98,11,1534,2,486,21,4842,143,150,27,-2030,8,628,66,9622
2026/05/04,14:30,9442,0,2330,1106,0,96,11,1574,2,498,15,4818,144,152,27,-1556,4,348,70,9442
2026/05/04,15:00,9464,0,2652,1116,0,98,11,1586,2,500,16,4152,126,168,26,-1408,8,518,72,9464
2026/05/04,15:30,9440,0,2940,1112,0,98,11,1610,0,500,16,3038,96,176,25,-572,8,460,70,9440
2026/05/04,16:00,9472,0,3086,1120,0,106,0,1612,2,510,0,2244,0,218,0,68,6,426,74,9472
2026/05/04,16:30,9634,0,3582,1228,0,118,0,1618,2,518,0,1096,0,210,0,628,14,544,76,9634
2026/05/04,17:00,9758,0,3576,1440,0,126,0,1694,2,512,0,580,0,222,0,1038,18,472,78,9758
2026/05/04,17:30,10028,0,3534,1492,0,126,0,1770,2,522,0,298,0,210,0,1454,22,522,76,10028
2026/05/04,18:00,10210,0,3558,1508,0,124,0,1856,2,514,0,56,0,220,0,1660,22,610,80,10210
2026/05/04,18:30,10556,0,3818,1496,0,124,0,1884,2,520,0,6,0,226,0,1782,24,596,78,10556
2026/05/04,19:00,10582,0,3680,1516,0,126,0,1868,2,516,0,0,0,238,0,1998,22,530,86,10582
2026/05/04,19:30,10372,0,3310,1724,0,126,0,1868,0,520,0,0,0,244,0,1390,14,1094,82,10372
2026/05/04,20:00,10004,0,2746,1882,0,124,0,1880,2,520,0,0,0,236,0,1160,14,1356,84,10004
2026/05/04,20:30,10102,0,3232,1868,0,126,0,1872,2,522,0,0,0,244,0,1200,10,944,82,10102
2026/05/04,21:00,9880,0,2504,1884,0,128,0,1878,2,514,0,0,0,234,0,1576,8,1070,82,9880
2026/05/04,21:30,9454,0,2398,1866,0,124,0,1894,2,520,0,0,0,220,0,1646,4,702,78,9454
2026/05/04,22:00,9360,0,2210,1880,0,124,0,1920,2,516,0,0,0,210,0,1654,6,760,78,9360
2026/05/04,22:30,9064,0,2222,1872,0,124,0,1944,2,518,0,0,0,220,0,1284,6,790,82,9064
2026/05/04,23:00,9028,0,2196,1884,0,126,0,1968,0,514,0,0,0,230,0,1098,4,930,78,9028
2026/05/04,23:30,8820,0,2188,1840,0,124,0,1964,2,520,0,0,0,232,0,1010,4,858,78,8820
2026/05/05,00:00,8638,0,2632,1830,0,128,0,1912,2,514,0,0,0,226,0,836,4,476,78,8638
2026/05/05,00:30,8408,0,2198,1820,0,126,0,1902,2,516,0,0,0,216,0,532,0,1014,82,8408
2026/05/05,01:00,8364,0,2342,1832,0,126,0,1940,2,512,0,0,0,212,0,524,0,794,80,8364
2026/05/05,01:30,8128,0,1948,1760,0,126,0,1944,2,518,0,0,0,208,0,550,0,992,80,8128
2026/05/05,02:00,8332,0,2438,1836,0,124,0,1946,0,518,0,0,0,212,0,602,4,570,82,8332
2026/05/05,02:30,8790,0,2706,1822,0,126,0,1938,2,522,0,0,0,194,0,580,0,820,80,8790
2026/05/05,03:00,8926,0,2780,1836,0,124,0,1962,2,518,0,0,0,188,0,542,2,888,84,8926
2026/05/05,03:30,9122,0,2672,1822,0,126,0,1944,2,522,0,0,0,198,0,688,2,1062,84,9122
2026/05/05,04:00,9272,0,2788,1832,0,122,0,1928,2,520,0,0,0,182,0,914,6,890,88,9272
2026/05/05,04:30,9392,0,2762,1770,0,128,0,1916,2,524,0,0,0,156,0,964,6,1070,94,9392
2026/05/05,05:00,9254,0,2786,1586,0,124,0,1932,2,522,0,54,0,116,0,958,4,1078,92,9254
2026/05/05,05:30,9060,0,2618,1476,0,122,0,1900,2,522,0,544,0,94,0,402,2,1288,90,9060
2026/05/05,06:00,8980,0,2170,1286,0,112,0,1852,2,518,0,1484,0,70,0,-522,4,1932,72,8980
2026/05/05,06:30,9010,0,1940,1118,0,108,0,1842,0,520,0,2786,0,74,0,-1236,0,1800,58,9010
2026/05/05,07:00,9090,0,2080,946,0,104,0,1770,2,516,0,4200,0,52,0,-2276,2,1634,60,9090
2026/05/05,07:30,9336,0,2262,948,0,104,0,1764,2,522,0,5424,0,34,0,-2460,4,674,58,9336
2026/05/05,08:00,9648,0,1968,904,0,102,0,1790,2,508,0,6338,573,6,11,-2448,0,400,78,9648
2026/05/05,08:30,9888,0,1898,758,0,92,0,1806,2,508,6,7324,663,4,10,-2932,0,334,94,9888
2026/05/05,09:00,10080,0,1980,770,0,84,11,1834,2,494,17,7720,1105,2,10,-3324,2,422,94,10080
2026/05/05,09:30,10160,0,2280,768,0,84,11,1852,2,502,16,7886,1644,6,11,-3286,2,-30,94,10160
2026/05/05,10:00,10180,0,2372,810,0,84,11,1864,2,494,16,7578,2293,2,10,-3308,0,186,96,10180
2026/05/05,10:30,9974,0,2270,816,0,86,11,1868,2,498,16,7330,2824,4,10,-3282,0,286,96,9974
2026/05/05,11:00,10050,0,2272,850,0,88,11,1878,2,498,16,7364,2765,2,10,-3290,0,288,98,10050
2026/05/05,11:30,9870,0,2078,852,0,86,11,1868,2,502,16,7604,2555,2,9,-3280,2,50,104,9870
2026/05/05,12:00,9964,0,2174,882,0,86,11,1878,0,498,16,7548,2556,4,12,-3392,0,182,104,9964
2026/05/05,12:30,9616,0,1918,870,0,88,11,1864,2,500,16,7444,2459,8,16,-3378,0,196,104,9616
2026/05/05,13:00,9808,0,1956,884,0,86,11,1878,2,498,16,7580,2029,12,18,-3388,2,194,104,9808
2026/05/05,13:30,9682,0,1936,824,0,88,11,1866,2,494,16,7546,1648,16,20,-3404,2,202,110,9682
2026/05/05,14:00,9784,0,1938,738,0,88,11,1886,2,498,16,7996,718,22,19,-3496,0,2,110,9784
2026/05/05,14:30,9772,0,2254,830,0,96,0,1884,2,508,0,7440,664,34,21,-3426,4,28,118,9772
2026/05/05,15:00,9544,0,2504,1038,0,100,0,1890,0,512,0,6520,584,42,22,-3340,4,158,116,9544
2026/05/05,15:30,9670,0,2488,1110,0,106,0,1892,2,514,0,5454,497,42,23,-2494,8,432,116,9670
2026/05/05,16:00,9702,0,2712,1140,0,106,0,1916,2,506,0,4442,0,66,0,-1440,10,124,118,9702
2026/05/05,16:30,9856,0,2724,1134,0,114,0,1960,2,516,0,3054,0,84,0,-50,12,188,118,9856
2026/05/05,17:00,9854,0,2876,1214,0,120,0,2008,2,508,0,1728,0,78,0,960,4,238,118,9854
2026/05/05,17:30,10096,0,2848,1364,0,124,0,2048,2,512,0,728,0,74,0,1770,16,496,114,10096
2026/05/05,18:00,10068,0,2764,1440,0,124,0,2150,0,504,0,112,0,78,0,2120,14,648,114,10068
2026/05/05,18:30,10554,0,2856,1618,0,124,0,2178,2,514,0,4,0,94,0,2408,20,626,110,10554
2026/05/05,19:00,10556,0,2722,1690,0,122,0,2198,2,510,0,0,0,84,0,2472,16,624,116,10556
2026/05/05,19:30,10478,0,2996,1686,0,122,0,2182,2,510,0,0,0,88,0,2150,18,612,112,10478
2026/05/05,20:00,10344,0,2942,1762,0,122,0,2200,2,502,0,0,0,84,0,1996,20,600,114,10344
2026/05/05,20:30,10292,0,3034,1874,0,124,0,2206,2,496,0,0,0,98,0,1728,20,594,116,10292
2026/05/05,21:00,10244,0,3006,2052,0,124,0,2182,2,492,0,0,0,102,0,1566,18,586,114,10244
2026/05/05,21:30,9868,0,2934,2062,0,122,0,2176,2,484,0,0,0,110,0,1366,10,486,116,9868
2026/05/05,22:00,9788,0,2936,2076,0,126,0,2174,0,480,0,0,0,104,0,1042,8,728,114,9788
