単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/02/02,02:00,13694,0,6592,4230,0,450,344,2,556,0,0,176,0,-384,2,1686,40,13694
2026/02/02,02:30,13914,0,7180,4226,0,460,348,0,556,0,0,170,0,-378,0,1314,38,13914
2026/02/02,03:00,13872,0,6528,4234,0,468,390,2,554,0,0,142,0,-380,0,1894,40,13872
2026/02/02,03:30,14000,0,6768,4216,0,458,398,2,550,0,0,144,0,-378,0,1806,36,14000
2026/02/02,04:00,13838,0,6352,4230,0,484,382,2,556,0,0,152,0,-188,2,1822,44,13838
2026/02/02,04:30,14162,0,6408,4230,0,512,390,2,550,0,0,152,0,2,0,1874,42,14162
2026/02/02,05:00,14552,0,6626,4226,0,488,448,2,558,0,0,168,0,4,0,1984,48,14552
2026/02/02,05:30,15252,0,7636,4228,0,476,464,2,562,0,0,180,0,2,0,1634,68,15252
2026/02/02,06:00,16236,0,8058,4234,0,466,486,2,566,0,0,156,0,4,2,2192,70,16236
2026/02/02,06:30,17576,0,8738,4220,0,458,490,2,560,8,0,134,0,2,6,2890,68,17576
2026/02/02,07:00,18462,0,8946,4226,0,464,542,2,564,244,0,118,0,262,12,3014,68,18462
2026/02/02,07:30,19210,0,9030,4226,0,450,548,2,562,1130,0,106,0,450,12,2628,66,19210
2026/02/02,08:00,20224,0,9328,4234,0,458,458,2,574,2420,0,114,0,676,10,1886,64,20224
2026/02/02,08:30,20698,0,8616,4220,0,484,470,2,572,3552,0,112,0,358,6,2250,56,20698
2026/02/02,09:00,20940,0,7280,4230,0,458,460,0,566,4922,0,102,0,98,2,2778,44,20940
2026/02/02,09:30,20646,0,7314,4224,2,460,456,2,572,5834,0,110,0,100,2,1536,34,20646
2026/02/02,10:00,20244,0,6458,4230,0,458,430,2,568,6570,0,120,0,104,2,1252,50,20244
2026/02/02,10:30,19858,0,5884,4222,0,440,418,2,572,6852,0,128,0,106,0,1192,42,19858
2026/02/02,11:00,19750,0,5476,4230,0,452,410,2,578,7062,0,132,0,82,2,1278,46,19750
2026/02/02,11:30,19214,0,5868,4228,0,462,408,2,588,6718,0,128,0,-240,2,1004,46,19214
2026/02/02,12:00,18394,0,5996,4228,0,462,406,2,594,6628,0,130,0,-528,2,422,52,18394
2026/02/02,12:30,18208,0,6178,4224,0,458,404,2,600,6454,0,132,0,-678,2,386,46,18208
2026/02/02,13:00,18772,0,6180,4232,0,456,418,2,594,6142,0,120,0,-378,2,952,52,18772
2026/02/02,13:30,19156,0,5966,4222,0,476,428,2,600,6056,0,104,0,-88,0,1338,52,19156
2026/02/02,14:00,19092,0,6642,4228,0,442,426,2,594,5406,0,106,0,2,2,1180,62,19092
2026/02/02,14:30,18686,0,7424,4226,0,442,436,2,594,4304,0,112,0,4,0,1088,54,18686
2026/02/02,15:00,18550,0,7876,4236,0,460,448,0,594,3422,0,102,0,20,2,1320,70,18550
2026/02/02,15:30,18862,0,9522,4212,0,486,496,2,598,2332,0,102,0,44,0,998,70,18862
2026/02/02,16:00,19202,0,9696,4224,0,512,646,2,594,1178,0,82,0,30,2,2156,80,19202
2026/02/02,16:30,19490,0,10800,4222,0,498,700,2,594,366,0,72,0,366,12,1780,78,19490
2026/02/02,17:00,19718,0,10550,4240,0,478,868,2,596,22,0,64,0,636,14,2114,134,19718
2026/02/02,17:30,20066,0,10886,4220,0,494,940,2,596,0,0,64,0,484,12,2234,134,20066
2026/02/02,18:00,20158,0,10910,4232,0,440,926,2,598,0,0,66,0,420,12,2412,140,20158
2026/02/02,18:30,20014,0,10848,4224,0,430,928,2,596,0,0,70,0,404,12,2366,134,20014
2026/02/02,19:00,19692,0,10680,4232,0,422,852,2,598,0,0,64,0,384,4,2320,134,19692
2026/02/02,19:30,19486,0,10604,4220,0,432,856,2,596,0,0,58,0,220,0,2364,134,19486
2026/02/02,20:00,19472,0,10308,4232,0,430,768,2,602,0,0,54,0,66,0,2880,130,19472
2026/02/02,20:30,19398,0,10366,4220,0,424,716,2,602,0,0,52,0,4,0,2906,106,19398
2026/02/02,21:00,19008,0,10308,4236,0,428,572,2,608,0,0,48,0,72,0,2624,110,19008
2026/02/02,21:30,18542,0,9802,4218,0,420,546,0,606,0,0,38,0,106,0,2706,100,18542
2026/02/02,22:00,18208,0,8892,4224,0,418,540,2,608,0,0,58,0,16,2,3344,104,18208
2026/02/02,22:30,17556,0,8754,4218,0,424,510,2,606,0,0,110,0,2,0,2858,72,17556
2026/02/02,23:00,17286,0,8438,4230,0,422,430,2,610,0,0,118,0,4,0,2952,80,17286
2026/02/02,23:30,16930,0,7998,4226,0,420,410,2,604,0,0,80,0,2,0,3116,72,16930
2026/02/03,00:00,16460,0,7574,4232,0,434,330,2,600,0,0,76,0,-98,0,3222,88,16460
2026/02/03,00:30,15986,0,7184,4218,0,468,326,2,604,0,0,74,0,-158,0,3180,88,15986
2026/02/03,01:00,15958,0,7204,4232,0,490,378,2,608,0,0,90,0,-446,0,3304,96,15958
2026/02/03,01:30,15974,0,7402,4222,0,444,372,2,604,0,0,110,0,-616,0,3346,88,15974
2026/02/03,02:00,15880,0,7356,4236,0,462,368,0,606,0,0,128,0,-618,2,3278,62,15880
2026/02/03,02:30,16002,0,7728,4220,0,470,366,2,596,0,0,160,0,-552,0,2954,58,16002
2026/02/03,03:00,15928,0,7434,4234,0,468,368,2,600,0,0,172,0,-386,2,2968,66,15928
2026/02/03,03:30,15980,0,7722,4220,0,488,360,2,598,0,0,180,0,-264,0,2614,60,15980
2026/02/03,04:00,15920,0,7456,4234,0,492,362,2,596,0,0,186,0,4,0,2514,74,15920
2026/02/03,04:30,15960,0,7676,4218,0,468,364,2,594,0,0,200,0,2,0,2370,66,15960
2026/02/03,05:00,16432,0,7532,4234,0,450,398,2,594,0,0,218,0,4,0,2912,88,16432
2026/02/03,05:30,16992,0,8568,4224,0,424,392,2,594,0,0,210,0,58,0,2422,98,16992
2026/02/03,06:00,17802,0,9226,4228,0,416,412,2,594,0,0,194,0,732,2,1906,90,17802
2026/02/03,06:30,18960,0,9762,4228,0,426,402,2,590,8,0,194,0,1130,6,2120,92,18960
2026/02/03,07:00,19516,0,9718,4238,0,426,504,2,592,306,0,182,0,742,20,2700,86,19516
2026/02/03,07:30,20036,0,9958,4214,0,440,538,2,590,1206,0,176,0,734,12,2080,86,20036
2026/02/03,08:00,20976,0,10254,4232,0,448,566,0,590,2426,0,180,0,888,12,1288,92,20976
2026/02/03,08:30,21522,0,9866,4222,0,472,570,2,586,3670,0,178,0,596,6,1274,80,21522
2026/02/03,09:00,21488,0,8622,4228,0,424,504,2,588,4796,0,180,0,336,4,1756,48,21488
2026/02/03,09:30,21116,0,7198,4226,0,414,514,2,586,5744,0,178,0,132,2,2072,48,21116
2026/02/03,10:00,20462,0,5858,4228,0,416,438,2,590,6234,0,182,0,110,2,2350,52,20462
2026/02/03,10:30,20092,0,5108,4232,0,408,438,2,594,6732,0,192,0,-202,2,2544,42,20092
2026/02/03,11:00,19742,0,4920,4234,0,420,466,2,594,7062,0,188,0,-536,2,2344,46,19742
2026/02/03,11:30,19472,0,5260,4226,0,412,468,2,580,7408,0,180,0,-800,2,1694,40,19472
2026/02/03,12:00,18270,0,4850,4232,0,430,422,2,582,7646,0,170,0,-1092,0,988,40,18270
2026/02/03,12:30,17952,0,4648,4224,0,430,420,2,574,7724,0,168,0,-1122,2,844,38,17952
2026/02/03,13:00,18620,0,5218,4236,0,416,426,2,584,7636,0,162,0,-920,0,820,40,18620
2026/02/03,13:30,18744,0,5808,4226,0,426,430,0,588,7228,0,148,0,-788,2,636,40,18744
2026/02/03,14:00,18682,0,5822,4232,0,418,434,2,596,6578,0,138,0,-538,0,960,40,18682
2026/02/03,14:30,18504,0,6180,4230,0,420,452,2,598,5640,0,154,0,-340,2,1126,40,18504
2026/02/03,15:00,18418,0,6716,4228,0,424,550,2,592,4444,0,164,0,4,0,1246,48,18418
2026/02/03,15:30,18668,0,8042,4226,0,424,576,2,598,3040,0,164,0,122,2,1414,58,18668
2026/02/03,16:00,19010,0,8578,4234,0,420,792,2,594,1654,0,174,0,120,4,2352,86,19010
2026/02/03,16:30,19368,0,9344,4218,0,426,830,2,594,538,0,194,0,100,12,3024,86,19368
2026/02/03,17:00,19504,0,9664,4232,0,424,866,2,594,28,0,186,0,2,12,3370,124,19504
2026/02/03,17:30,19938,0,10174,4222,0,448,944,2,598,0,0,194,0,196,14,3016,130,19938
2026/02/03,18:00,19998,0,10228,4228,0,442,948,2,598,0,0,180,0,546,10,2682,134,19998
2026/02/03,18:30,19930,0,10236,4228,0,450,940,2,600,0,0,136,0,582,10,2618,128,19930
2026/02/03,19:00,19676,0,10114,4228,0,442,958,2,598,0,0,126,0,496,4,2576,132,19676
2026/02/03,19:30,19448,0,9984,4226,0,430,934,2,598,0,0,108,0,622,0,2418,126,19448
2026/02/03,20:00,19728,0,9868,4226,0,456,840,2,596,0,0,112,0,862,4,2654,108,19728
2026/02/03,20:30,19560,0,9740,4230,0,452,786,0,592,0,0,98,0,1002,0,2554,106,19560
2026/02/03,21:00,19260,0,9604,4224,0,426,584,2,600,0,0,88,0,916,2,2726,88,19260
2026/02/03,21:30,18768,0,9156,4230,0,444,538,2,596,0,0,78,0,220,0,3416,88,18768
2026/02/03,22:00,18418,0,9332,4220,0,424,496,2,600,0,0,76,0,70,0,3136,62,18418
2026/02/03,22:30,17788,0,8618,4230,0,450,444,2,596,0,0,70,0,4,0,3324,50,17788
2026/02/03,23:00,17630,0,8742,4228,0,448,370,2,598,0,0,60,0,4,2,3130,46,17630
2026/02/03,23:30,17196,0,8374,4222,0,422,370,2,600,0,0,60,0,2,0,3098,46,17196
2026/02/04,00:00,16728,0,8308,4230,0,412,316,2,600,0,0,56,0,4,0,2756,44,16728
2026/02/04,00:30,16430,0,8444,4226,0,422,312,0,598,0,0,44,0,-2,4,2342,40,16430
2026/02/04,01:00,16330,0,8494,4222,0,424,310,2,600,0,0,44,0,-184,2,2368,48,16330
2026/02/04,01:30,16348,0,8538,4222,0,416,316,2,600,0,0,42,0,-422,0,2594,40,16348
2026/02/04,02:00,16232,0,8506,4218,0,430,358,2,596,0,0,40,0,-462,2,2498,44,16232
2026/02/04,02:30,16460,0,8680,4220,0,420,362,2,592,0,0,42,0,-268,0,2372,38,16460
2026/02/04,03:00,16266,0,8130,4222,0,438,352,2,596,0,0,36,0,-234,0,2680,44,16266
2026/02/04,03:30,16362,0,8700,4214,0,422,346,2,592,0,0,50,0,-240,0,2232,44,16362
2026/02/04,04:00,16204,0,8764,4226,0,430,350,2,590,0,0,66,0,-560,0,2286,50,16204
2026/02/04,04:30,16358,0,9038,4228,0,418,352,2,596,0,0,62,0,-690,2,2306,44,16358
2026/02/04,05:00,16694,0,8768,4230,0,432,382,2,596,0,0,62,0,-682,0,2854,50,16694
2026/02/04,05:30,17314,0,8964,4224,0,428,390,2,590,0,0,68,0,-388,0,2980,56,17314
2026/02/04,06:00,18312,0,9610,4232,0,418,440,2,596,0,0,62,0,110,2,2764,76,18312
2026/02/04,06:30,19452,0,10246,4224,0,426,438,2,592,8,0,64,0,824,8,2532,88,19452
2026/02/04,07:00,19972,0,10104,4224,0,422,510,0,590,332,0,68,0,774,10,2842,96,19972
2026/02/04,07:30,20518,0,9876,4224,0,434,504,2,596,1346,0,72,0,602,12,2754,96,20518
2026/02/04,08:00,21428,0,10076,4234,0,466,542,2,592,2704,0,60,0,874,6,1782,90,21428
2026/02/04,08:30,21810,0,10048,4220,0,462,550,2,590,4014,0,64,0,644,2,1136,78,21810
2026/02/04,09:00,21762,0,8616,4230,0,438,506,2,592,5268,0,52,0,86,0,1928,44,21762
2026/02/04,09:30,21162,0,7200,4222,0,462,490,2,586,6296,0,56,0,10,0,1794,44,21162
2026/02/04,10:00,20484,0,5072,4236,0,484,450,2,588,7044,0,48,0,2,0,2516,42,20484
2026/02/04,10:30,19906,0,4252,4050,0,510,376,2,588,7638,0,44,0,-140,0,2544,42,19906
2026/02/04,11:00,19366,0,4964,3670,0,520,352,2,594,8004,0,52,0,-796,0,1962,42,19366
2026/02/04,11:30,19046,0,5496,4092,0,510,350,2,584,8214,0,56,0,-1164,2,866,38,19046
2026/02/04,12:00,17912,0,4626,4206,0,504,352,2,576,8212,0,52,0,-1482,0,830,34,17912
2026/02/04,12:30,17482,0,4356,4222,0,512,360,2,578,8030,0,62,0,-1520,0,846,34,17482
2026/02/04,13:00,18060,0,5162,4228,0,498,378,2,582,7718,0,66,0,-1510,2,894,40,18060
2026/02/04,13:30,18054,0,5062,4224,0,498,384,0,590,7100,0,58,0,-794,2,892,38,18054
2026/02/04,14:00,17960,0,5248,4234,0,468,438,2,592,6386,0,54,0,-352,2,852,36,17960
2026/02/04,14:30,17918,0,6152,4230,0,464,434,2,598,5344,0,54,0,-234,2,840,32,17918
2026/02/04,15:00,17674,0,6504,4220,0,478,456,2,594,4060,0,48,0,2,2,1258,50,17674
2026/02/04,15:30,18068,0,7838,4222,0,482,470,2,600,2670,0,48,0,8,4,1670,54,18068
2026/02/04,16:00,18282,0,8490,4230,0,476,712,2,596,1394,0,40,0,50,2,2214,76,18282
2026/02/04,16:30,18418,0,8978,4228,0,468,748,2,600,472,0,38,0,44,12,2730,98,18418
2026/02/04,17:00,18740,0,9460,4232,0,468,786,2,602,30,0,44,0,476,14,2522,104,18740
2026/02/04,17:30,19042,0,9284,4226,0,466,826,2,602,0,0,56,0,714,12,2724,130,19042
2026/02/04,18:00,19214,0,9486,4222,0,462,836,2,600,0,0,62,0,792,10,2614,128,19214
2026/02/04,18:30,19080,0,9414,4232,0,450,836,2,602,0,0,60,0,774,6,2584,120,19080
2026/02/04,19:00,18712,0,9418,4230,0,452,830,2,602,0,0,70,0,604,4,2378,122,18712
2026/02/04,19:30,18562,0,9514,4226,0,442,832,2,604,0,0,66,0,580,2,2174,120,18562
2026/02/04,20:00,18588,0,9216,4226,0,444,704,2,598,0,0,58,0,400,0,2830,110,18588
2026/02/04,20:30,18524,0,9334,4226,0,442,664,0,604,0,0,58,0,716,0,2380,100,18524
2026/02/04,21:00,18148,0,9016,4230,0,442,562,2,604,0,0,74,0,808,2,2314,94,18148
2026/02/04,21:30,17816,0,9200,4230,0,448,524,2,598,0,0,94,0,508,0,2118,94,17816
2026/02/04,22:00,17404,0,8944,4214,0,444,468,2,600,0,0,92,0,272,0,2306,62,17404
2026/02/04,22:30,16836,0,8908,4194,0,452,450,2,598,0,0,76,0,48,2,2054,52,16836
2026/02/04,23:00,16692,0,8688,4156,0,456,444,2,600,0,0,64,0,288,0,1938,56,16692
2026/02/04,23:30,16174,0,8196,4146,0,426,432,2,602,0,0,60,0,2,2,2256,50,16174
2026/02/05,00:00,15876,0,7768,4212,0,418,314,2,598,0,0,42,0,4,0,2458,60,15876
2026/02/05,00:30,15390,0,7420,4226,0,414,312,2,598,0,0,52,0,2,0,2310,54,15390
2026/02/05,01:00,15476,0,7380,4230,0,434,310,2,594,0,0,46,0,4,2,2400,74,15476
2026/02/05,01:30,15504,0,7470,4218,0,412,302,2,592,0,0,56,0,2,0,2380,70,15504
2026/02/05,02:00,15490,0,7542,4236,0,408,338,2,586,0,0,58,0,4,0,2268,48,15490
2026/02/05,02:30,15606,0,7686,4226,0,416,338,0,586,0,0,50,0,2,0,2254,48,15606
2026/02/05,03:00,15550,0,7384,4232,0,416,340,2,578,0,0,40,0,4,0,2518,36,15550
2026/02/05,03:30,15470,0,7670,4212,0,430,332,2,560,0,0,48,0,2,2,2176,36,15470
2026/02/05,04:00,15742,0,7730,4238,0,432,342,2,564,0,0,46,0,4,0,2344,40,15742
2026/02/05,04:30,15638,0,7680,4214,0,438,334,2,566,0,0,46,0,2,0,2322,34,15638
2026/02/05,05:00,16188,0,8124,4240,0,424,366,2,564,0,0,42,0,4,0,2382,40,16188
2026/02/05,05:30,16488,0,8146,4218,0,432,374,2,566,0,0,48,0,130,2,2528,42,16488
2026/02/05,06:00,17556,0,8848,4238,0,438,494,2,562,0,0,50,0,270,0,2578,76,17556
2026/02/05,06:30,18344,0,9284,4210,0,424,496,2,562,12,0,48,0,384,4,2840,78,18344
2026/02/05,07:00,18896,0,9260,4244,0,430,524,2,560,344,0,42,0,688,10,2704,88,18896
2026/02/05,07:30,19312,0,8956,4220,0,408,530,2,562,1238,0,38,0,456,8,2810,84,19312
2026/02/05,08:00,20182,0,8826,4236,0,402,554,2,562,2374,0,36,0,880,6,2214,90,20182
2026/02/05,08:30,20734,0,8936,4222,0,406,564,2,562,3564,0,48,0,810,2,1540,78,20734
2026/02/05,09:00,20802,0,8784,4234,0,396,522,0,562,4686,0,44,0,632,2,888,52,20802
2026/02/05,09:30,20340,0,8154,4218,0,398,506,2,554,5380,0,32,0,118,2,930,46,20340
2026/02/05,10:00,19756,0,6172,4226,0,392,410,2,554,5698,0,42,0,-74,2,2268,64,19756
2026/02/05,10:30,19078,0,5496,4220,0,392,378,2,562,5896,0,52,0,-232,0,2256,56,19078
2026/02/05,11:00,18792,0,5308,4236,0,394,368,2,560,6108,0,58,0,-230,2,1926,60,18792
2026/02/05,11:30,18600,0,5092,4226,0,400,354,2,562,6308,0,60,0,-428,2,1972,50,18600
2026/02/05,12:00,17376,0,4652,4212,0,408,374,2,564,5988,0,70,0,-836,0,1902,40,17376
2026/02/05,12:30,17080,0,4158,4000,0,398,364,2,566,5842,0,64,0,-1060,2,2710,34,17080
2026/02/05,13:00,17686,0,4782,4098,0,400,358,2,562,5460,0,66,0,-938,0,2856,40,17686
2026/02/05,13:30,17726,0,4630,4120,0,404,368,2,564,5232,0,64,0,-816,2,3120,36,17726
2026/02/05,14:00,17630,0,4582,3810,0,410,388,2,560,4894,0,66,0,-824,0,3706,36,17630
2026/02/05,14:30,17430,0,5846,4140,0,410,372,2,560,3846,0,54,0,-368,2,2532,34,17430
2026/02/05,15:00,17286,0,6276,4242,0,424,400,2,560,3202,0,52,0,4,2,2086,36,17286
2026/02/05,15:30,17356,0,7462,4232,0,436,430,2,566,2078,0,46,0,2,2,2064,36,17356
2026/02/05,16:00,17632,0,8564,4242,0,444,640,0,564,1018,0,52,0,108,0,1940,60,17632
2026/02/05,16:30,17814,0,9104,4222,0,450,742,2,564,390,0,52,0,426,10,1790,62,17814
2026/02/05,17:00,18168,0,9456,4240,0,434,848,2,558,34,0,62,0,662,14,1756,102,18168
2026/02/05,17:30,18500,0,9392,4188,0,444,898,2,566,0,0,74,0,586,10,2240,100,18500
2026/02/05,18:00,18560,0,9484,4194,0,430,894,2,562,0,0,74,0,622,12,2180,106,18560
2026/02/05,18:30,18378,0,9406,4140,0,430,894,2,566,0,0,70,0,614,10,2148,98,18378
2026/02/05,19:00,18212,0,9534,4132,0,424,902,2,566,0,0,72,0,854,6,1618,102,18212
2026/02/05,19:30,17974,0,9464,4076,0,434,900,2,572,0,0,64,0,612,2,1746,102,17974
2026/02/05,20:00,17872,0,9196,4072,0,492,782,2,566,0,0,60,0,592,0,2026,84,17872
2026/02/05,20:30,17806,0,9450,4172,0,474,704,2,574,0,0,78,0,688,0,1600,64,17806
2026/02/05,21:00,17544,0,9440,4234,0,480,516,2,568,0,0,74,0,570,2,1592,66,17544
2026/02/05,21:30,17056,0,8734,4216,0,452,456,2,574,0,0,76,0,158,0,2326,62,17056
2026/02/05,22:00,16812,0,8868,4244,0,446,434,0,564,0,0,76,0,158,0,1978,44,16812
2026/02/05,22:30,16264,0,8650,4208,0,460,428,2,570,0,0,70,0,200,0,1652,24,16264
2026/02/05,23:00,16074,0,8444,4240,0,476,402,2,566,0,0,58,0,36,2,1816,32,16074
2026/02/05,23:30,15630,0,8284,4230,0,458,390,2,570,0,0,62,0,2,0,1610,22,15630
2026/02/06,00:00,15220,0,7304,4224,0,466,314,2,568,0,0,60,0,2,2,2252,26,15220
2026/02/06,00:30,14856,0,7098,4216,0,480,316,2,566,0,0,62,0,4,0,2090,22,14856
2026/02/06,01:00,14882,0,6724,4238,0,496,312,2,566,0,0,78,0,2,0,2432,32,14882
2026/02/06,01:30,14768,0,6650,4216,0,476,292,2,566,0,0,104,0,4,0,2422,36,14768
2026/02/06,02:00,14862,0,6688,4238,0,490,312,2,564,0,0,108,0,4,0,2416,40,14862
2026/02/06,02:30,14892,0,6708,4214,0,488,304,2,564,0,0,118,0,2,0,2450,42,14892
2026/02/06,03:00,15088,0,7322,4242,0,510,300,0,568,0,0,114,0,4,2,1976,50,15088
2026/02/06,03:30,14940,0,7330,4210,0,498,310,2,564,0,0,122,0,2,0,1856,46,14940
2026/02/06,04:00,15176,0,7396,4234,0,486,358,2,562,0,0,128,0,4,0,1952,54,15176
2026/02/06,04:30,15172,0,7322,4220,0,486,352,2,562,0,0,132,0,2,2,2034,58,15172
2026/02/06,05:00,15554,0,7482,4236,0,502,384,2,564,0,0,126,0,4,0,2190,64,15554
2026/02/06,05:30,15946,0,7878,4216,0,498,388,2,562,0,0,108,0,86,0,2150,58,15946
2026/02/06,06:00,16916,0,8674,4234,0,478,528,2,570,0,0,114,0,156,2,2100,58,16916
2026/02/06,06:30,17670,0,9070,4218,0,478,530,2,564,10,0,120,0,450,0,2170,58,17670
2026/02/06,07:00,18320,0,8748,4238,0,490,538,2,566,296,0,140,0,792,2,2444,64,18320
2026/02/06,07:30,18632,0,8492,4218,0,488,542,2,566,924,0,148,0,658,12,2522,60,18632
2026/02/06,08:00,19454,0,8964,4238,0,492,576,2,562,1610,0,136,0,1026,0,1788,60,19454
2026/02/06,08:30,20184,0,8964,4214,0,486,582,2,560,2412,0,138,0,992,0,1776,58,20184
2026/02/06,09:00,20356,0,8308,4238,0,466,592,0,556,3252,0,144,0,522,2,2242,34,20356
2026/02/06,09:30,19894,0,8030,4214,0,462,586,2,560,3710,0,136,0,404,0,1760,30,19894
